timestamp,factory_id,line_id,shift,product_id,order_id,planned_qty,produced_qty,scrap_qty,defects_count,defect_type,cycle_time_s,oee,availability,performance,quality,machine_state,downtime_reason,maintenance_type,maintenance_due_date,vibration_mm_s,temperature_c,pressure_bar,energy_kwh,operator_id,workorder_status
2025-11-07 02:45:00,FRA-PLANT-01,Line-A,Shift-3,P-Gadget,WO-20251107-7815,60,61,4,2,None,26.57,0.658,1.0,0.708,0.93,Running,None,Preventive,2025-11-10,2.215,36.1,6.29,11.69,OP-016,Completed
2025-11-07 02:45:00,FRA-PLANT-01,Line-B,Shift-3,P-Gadget,WO-20251107-5295,45,45,1,1,None,38.72,0.934,1.0,0.961,0.972,Running,None,Preventive,2025-11-10,2.086,36.24,5.73,11.797,OP-001,Completed
2025-11-07 02:45:00,FRA-PLANT-01,Line-C,Shift-3,P-Widget,WO-20251107-1032,53,9,0,0,None,33.16,0.675,0.824,0.872,0.938,Maintenance,Planned Maintenance,Corrective,2025-11-21,0.695,28.15,4.61,6.241,OP-002,On-Hold
2025-11-07 03:00:00,FRA-PLANT-01,Line-A,Shift-3,P-Widget,WO-20251107-9418,49,15,1,0,None,28.41,0.829,0.854,1.047,0.927,Changeover,Changeover,Preventive,2025-11-08,1.874,34.6,5.5,8.278,OP-019,On-Hold
2025-11-07 03:00:00,FRA-PLANT-01,Line-B,Shift-3,P-Gadget,WO-20251107-8541,55,48,2,1,None,43.18,0.68,1.0,0.712,0.955,Running,None,Inspection,2025-11-21,2.448,37.45,6.63,11.628,OP-002,In-Progress
2025-11-07 03:00:00,FRA-PLANT-01,Line-C,Shift-3,P-Widget,WO-20251107-1280,69,67,1,1,None,34.33,0.82,1.0,0.835,0.982,Running,None,Preventive,2025-11-09,2.145,39.69,6.48,12.286,OP-014,In-Progress
2025-11-07 03:15:00,FRA-PLANT-01,Line-A,Shift-3,P-Widget,WO-20251107-8135,61,56,2,1,None,34.15,0.859,1.0,0.9,0.955,Running,None,Preventive,2025-11-09,1.858,37.95,7.08,12.382,OP-005,In-Progress
2025-11-07 03:15:00,FRA-PLANT-01,Line-B,Shift-3,P-Assembly,WO-20251107-5969,50,50,1,0,None,33.74,0.823,1.0,0.857,0.96,Running,None,Preventive,2025-11-14,2.114,42.2,7.08,11.999,OP-009,Completed
2025-11-07 03:15:00,FRA-PLANT-01,Line-C,Shift-3,P-Widget,WO-20251107-8726,47,48,2,1,None,36.58,1.0,1.0,1.093,0.953,Running,None,Preventive,2025-11-10,1.409,38.21,6.53,11.802,OP-008,Completed
2025-11-07 03:30:00,FRA-PLANT-01,Line-A,Shift-3,P-Gadget,WO-20251107-7836,50,46,1,0,None,43.22,0.796,1.0,0.829,0.96,Running,None,Preventive,2025-11-14,2.146,37.65,6.39,11.823,OP-015,In-Progress
2025-11-07 03:30:00,FRA-PLANT-01,Line-B,Shift-3,P-Gadget,WO-20251107-8754,74,72,5,3,None,42.87,0.866,1.0,0.945,0.917,Running,None,Corrective,2025-11-07,3.511,40.88,6.22,11.078,OP-010,In-Progress
2025-11-07 03:30:00,FRA-PLANT-01,Line-C,Shift-3,P-Assembly,WO-20251107-9516,66,58,2,1,None,36.12,0.807,1.0,0.842,0.959,Running,None,Preventive,2025-11-21,2.012,37.79,6.35,12.809,OP-003,In-Progress
2025-11-07 03:45:00,FRA-PLANT-01,Line-A,Shift-3,P-Gadget,WO-20251107-3270,58,59,1,0,None,34.45,1.0,1.0,1.058,0.975,Running,None,Preventive,2025-11-21,1.556,35.38,6.98,12.433,OP-005,Completed
2025-11-07 03:45:00,FRA-PLANT-01,Line-B,Shift-3,P-Gadget,WO-20251107-1774,42,40,1,0,None,42.77,1.0,1.0,1.096,0.959,Running,None,Preventive,2025-11-14,2.154,35.51,6.65,12.165,OP-006,In-Progress
2025-11-07 03:45:00,FRA-PLANT-01,Line-C,Shift-3,P-Widget,WO-20251107-7381,58,58,1,0,None,27.86,0.809,1.0,0.832,0.972,Running,None,Corrective,2025-11-08,2.695,38.23,6.95,12.19,OP-014,Completed
2025-11-07 04:00:00,FRA-PLANT-01,Line-A,Shift-3,P-Widget,WO-20251107-7476,47,45,2,1,None,32.11,0.818,1.0,0.874,0.936,Running,None,Preventive,2025-11-09,1.914,41.05,6.43,11.426,OP-005,In-Progress
2025-11-07 04:00:00,FRA-PLANT-01,Line-B,Shift-3,P-Widget,WO-20251107-6096,73,64,3,3,Dimensions,36.52,0.985,1.0,1.04,0.946,Running,None,Inspection,2025-11-10,2.369,42.76,6.24,11.172,OP-003,In-Progress
2025-11-07 04:00:00,FRA-PLANT-01,Line-C,Shift-3,P-Widget,WO-20251107-1629,42,41,0,0,None,28.62,0.822,1.0,0.828,0.993,Running,None,Preventive,2025-11-07,1.839,35.89,6.43,13.156,OP-001,In-Progress
2025-11-07 04:15:00,FRA-PLANT-01,Line-A,Shift-3,P-Widget,WO-20251107-2955,73,15,1,0,Crack,41.41,0.639,0.895,0.77,0.928,Idle,Material Shortage,Inspection,2025-11-14,0.958,28.66,5.09,5.932,OP-011,In-Progress
2025-11-07 04:15:00,FRA-PLANT-01,Line-B,Shift-3,P-Gadget,WO-20251107-8677,77,66,3,2,Scratch,35.73,0.774,1.0,0.812,0.953,Running,None,Inspection,2025-11-10,1.442,38.11,5.65,11.191,OP-014,In-Progress
2025-11-07 04:15:00,FRA-PLANT-01,Line-C,Shift-3,P-Gadget,WO-20251107-8396,66,7,0,0,None,35.44,0.401,0.426,0.976,0.964,Breakdown,Unplanned Breakdown,Corrective,2025-11-10,1.575,33.98,4.93,4.322,OP-017,Planned
2025-11-07 04:30:00,FRA-PLANT-01,Line-A,Shift-3,P-Widget,WO-20251107-5337,78,68,3,1,Misalignment,30.37,0.72,1.0,0.762,0.945,Running,None,Corrective,2025-11-14,2.409,37.73,6.25,12.081,OP-003,In-Progress
2025-11-07 04:30:00,FRA-PLANT-01,Line-B,Shift-3,P-Gadget,WO-20251107-7531,76,26,1,0,None,28.17,0.81,0.936,0.909,0.952,Idle,Material Shortage,Corrective,2025-11-08,1.411,31.28,5.07,5.001,OP-006,In-Progress
2025-11-07 04:30:00,FRA-PLANT-01,Line-C,Shift-3,P-Gadget,WO-20251107-7085,55,49,0,0,None,29.04,0.999,1.0,1.018,0.982,Running,None,Inspection,2025-11-07,1.757,41.23,6.24,12.95,OP-011,In-Progress
2025-11-07 04:45:00,FRA-PLANT-01,Line-A,Shift-3,P-Gadget,WO-20251107-9653,41,35,1,0,None,38.31,0.876,1.0,0.904,0.969,Running,None,Corrective,2025-11-14,2.071,38.0,6.19,11.526,OP-017,In-Progress
2025-11-07 04:45:00,FRA-PLANT-01,Line-B,Shift-3,P-Widget,WO-20251107-5957,40,39,1,0,Crack,28.91,0.876,1.0,0.906,0.966,Running,None,Inspection,2025-11-14,2.699,37.71,5.96,12.985,OP-014,In-Progress
2025-11-07 04:45:00,FRA-PLANT-01,Line-C,Shift-3,P-Widget,WO-20251107-5808,47,46,1,1,None,31.78,0.95,1.0,0.985,0.964,Running,None,Inspection,2025-11-10,1.621,36.97,6.54,12.171,OP-005,In-Progress
2025-11-07 05:00:00,FRA-PLANT-01,Line-A,Shift-3,P-Widget,WO-20251107-8428,67,59,3,2,None,44.31,0.963,1.0,1.017,0.947,Running,None,Preventive,2025-11-07,1.948,35.78,6.07,11.599,OP-003,In-Progress
2025-11-07 05:00:00,FRA-PLANT-01,Line-B,Shift-3,P-Widget,WO-20251107-8670,51,50,3,2,None,36.94,0.998,1.0,1.079,0.925,Running,None,Preventive,2025-11-10,1.598,35.58,6.17,11.263,OP-004,In-Progress
2025-11-07 05:00:00,FRA-PLANT-01,Line-C,Shift-3,P-Assembly,WO-20251107-3328,46,6,0,0,None,40.53,0.795,0.917,0.9,0.964,Idle,Material Shortage,Corrective,2025-11-10,1.552,30.03,5.13,5.4,OP-018,In-Progress
2025-11-07 05:15:00,FRA-PLANT-01,Line-A,Shift-3,P-Gadget,WO-20251107-8227,70,64,3,3,None,44.68,0.885,1.0,0.939,0.942,Running,None,Corrective,2025-11-07,2.174,37.95,6.79,12.906,OP-019,In-Progress
2025-11-07 05:15:00,FRA-PLANT-01,Line-B,Shift-3,P-Widget,WO-20251107-7377,58,5,0,0,None,25.31,0.757,0.937,0.847,0.954,Maintenance,Planned Maintenance,Preventive,2025-11-14,1.301,31.85,5.35,6.235,OP-001,On-Hold
2025-11-07 05:15:00,FRA-PLANT-01,Line-C,Shift-3,P-Gadget,WO-20251107-9428,60,56,2,2,Scratch,26.44,0.692,1.0,0.718,0.964,Running,None,Preventive,2025-11-14,1.879,40.74,6.21,11.159,OP-001,In-Progress
2025-11-07 05:30:00,FRA-PLANT-01,Line-A,Shift-3,P-Widget,WO-20251107-2455,61,62,2,1,None,29.46,0.944,1.0,0.983,0.96,Running,None,Corrective,2025-11-10,1.78,38.95,6.54,10.897,OP-002,Completed
2025-11-07 05:30:00,FRA-PLANT-01,Line-B,Shift-3,P-Widget,WO-20251107-2057,72,9,0,0,None,37.72,0.593,0.649,1.0,0.914,Breakdown,Unplanned Breakdown,Preventive,2025-11-10,1.618,36.35,5.23,3.788,OP-018,Planned
2025-11-07 05:30:00,FRA-PLANT-01,Line-C,Shift-3,P-Widget,WO-20251107-2778,66,61,3,3,None,38.03,0.825,1.0,0.87,0.949,Running,None,Corrective,2025-11-21,1.694,37.21,6.52,11.347,OP-007,In-Progress
2025-11-07 05:45:00,FRA-PLANT-01,Line-A,Shift-3,P-Widget,WO-20251107-9894,65,56,1,1,None,40.58,0.924,1.0,0.942,0.981,Running,None,Preventive,2025-11-14,2.061,36.01,6.03,11.382,OP-019,In-Progress
2025-11-07 05:45:00,FRA-PLANT-01,Line-B,Shift-3,P-Assembly,WO-20251107-7709,75,26,1,0,None,37.09,0.671,0.755,0.938,0.948,Changeover,Changeover,Preventive,2025-11-10,1.321,31.18,5.47,8.672,OP-020,On-Hold
2025-11-07 05:45:00,FRA-PLANT-01,Line-C,Shift-3,P-Gadget,WO-20251107-6091,52,6,0,0,None,41.87,0.246,0.318,0.792,0.979,Breakdown,Unplanned Breakdown,Inspection,2025-11-08,1.455,30.19,4.83,4.324,OP-007,Planned
2025-11-07 06:00:00,FRA-PLANT-01,Line-A,Shift-1,P-Assembly,WO-20251107-4752,59,59,3,2,None,39.17,0.863,1.0,0.916,0.942,Running,None,Corrective,2025-11-07,1.48,38.08,6.79,12.851,OP-014,Completed
2025-11-07 06:00:00,FRA-PLANT-01,Line-B,Shift-1,P-Gadget,WO-20251107-6950,56,15,0,0,None,32.19,0.299,0.302,1.013,0.977,Changeover,Changeover,Inspection,2025-11-09,2.19,30.09,5.21,8.319,OP-007,On-Hold
2025-11-07 06:00:00,FRA-PLANT-01,Line-C,Shift-1,P-Widget,WO-20251107-6498,48,43,2,2,None,34.43,0.659,1.0,0.701,0.94,Running,None,Preventive,2025-11-10,2.481,37.69,6.37,11.617,OP-004,In-Progress
2025-11-07 06:15:00,FRA-PLANT-01,Line-A,Shift-1,P-Assembly,WO-20251107-3021,70,9,0,0,None,43.82,0.593,0.839,0.731,0.966,Maintenance,Inspection,Preventive,2025-11-14,0.851,31.43,4.97,6.119,OP-009,On-Hold
2025-11-07 06:15:00,FRA-PLANT-01,Line-B,Shift-1,P-Gadget,WO-20251107-4779,66,26,1,0,Paint,25.05,0.386,0.544,0.745,0.952,Idle,Material Shortage,Corrective,2025-11-09,1.766,30.93,5.11,5.408,OP-008,In-Progress
2025-11-07 06:15:00,FRA-PLANT-01,Line-C,Shift-1,P-Gadget,WO-20251107-7469,57,19,0,0,None,37.45,0.472,0.45,1.068,0.981,Changeover,Changeover,Preventive,2025-11-07,1.032,29.91,5.4,8.12,OP-017,On-Hold
2025-11-07 06:30:00,FRA-PLANT-01,Line-A,Shift-1,P-Widget,WO-20251107-5555,58,57,2,1,None,33.53,1.0,1.0,1.067,0.95,Running,None,Corrective,2025-11-08,2.668,37.68,6.3,12.183,OP-016,In-Progress
2025-11-07 06:30:00,FRA-PLANT-01,Line-B,Shift-1,P-Gadget,WO-20251107-1451,63,55,1,0,None,33.9,1.0,1.0,1.096,0.971,Running,None,Corrective,2025-11-09,2.61,33.67,6.59,11.264,OP-006,In-Progress
2025-11-07 06:30:00,FRA-PLANT-01,Line-C,Shift-1,P-Assembly,WO-20251107-8345,70,20,0,0,None,34.6,0.443,0.548,0.823,0.981,Idle,Material Shortage,Calibration,2025-11-08,1.226,28.85,4.59,5.63,OP-012,In-Progress
2025-11-07 06:45:00,FRA-PLANT-01,Line-A,Shift-1,P-Gadget,WO-20251107-5503,40,35,1,1,Crack,38.01,0.916,1.0,0.97,0.944,Running,None,Preventive,2025-11-10,2.142,38.03,6.19,12.3,OP-001,In-Progress
2025-11-07 06:45:00,FRA-PLANT-01,Line-B,Shift-1,P-Widget,WO-20251107-5673,68,13,0,0,None,34.65,0.32,0.388,0.854,0.967,Maintenance,Planned Maintenance,Corrective,2025-11-10,1.092,30.92,5.6,5.539,OP-018,On-Hold
2025-11-07 06:45:00,FRA-PLANT-01,Line-C,Shift-1,P-Widget,WO-20251107-3372,71,63,2,2,Misalignment,41.6,0.693,1.0,0.728,0.952,Running,None,Preventive,2025-11-10,2.131,38.56,6.37,12.696,OP-002,In-Progress
2025-11-07 07:00:00,FRA-PLANT-01,Line-A,Shift-1,P-Assembly,WO-20251107-3131,48,41,0,0,None,37.91,0.774,1.0,0.774,1.0,Running,None,Inspection,2025-11-10,1.777,36.97,6.28,11.295,OP-010,In-Progress
2025-11-07 07:00:00,FRA-PLANT-01,Line-B,Shift-1,P-Gadget,WO-20251107-6101,70,27,0,0,None,35.57,0.632,0.846,0.76,0.983,Idle,Material Shortage,Preventive,2025-11-08,1.547,32.78,5.22,5.683,OP-002,In-Progress
2025-11-07 07:00:00,FRA-PLANT-01,Line-C,Shift-1,P-Widget,WO-20251107-3225,73,67,5,5,None,30.78,0.835,1.0,0.911,0.916,Running,None,Inspection,2025-11-10,2.67,36.6,6.24,11.678,OP-004,In-Progress
2025-11-07 07:15:00,FRA-PLANT-01,Line-A,Shift-1,P-Widget,WO-20251107-3964,66,60,1,0,None,43.11,0.859,1.0,0.877,0.98,Running,None,Preventive,2025-11-10,2.102,37.24,6.19,11.502,OP-007,In-Progress
2025-11-07 07:15:00,FRA-PLANT-01,Line-B,Shift-1,P-Gadget,WO-20251107-5418,68,7,0,0,None,44.6,0.381,0.391,0.976,1.0,Idle,None,Calibration,2025-11-08,1.229,28.71,5.68,5.392,OP-012,In-Progress
2025-11-07 07:15:00,FRA-PLANT-01,Line-C,Shift-1,P-Widget,WO-20251107-5708,46,46,2,2,None,43.35,0.821,1.0,0.863,0.951,Running,None,Inspection,2025-11-10,2.022,37.01,6.48,11.359,OP-009,Completed
2025-11-07 07:30:00,FRA-PLANT-01,Line-A,Shift-1,P-Gadget,WO-20251107-6335,77,71,4,3,None,27.41,0.77,1.0,0.817,0.942,Running,None,Inspection,2025-11-09,0.972,38.0,6.15,13.148,OP-016,In-Progress
2025-11-07 07:30:00,FRA-PLANT-01,Line-B,Shift-1,P-Gadget,WO-20251107-5451,52,48,1,0,None,33.89,0.87,1.0,0.901,0.965,Running,None,Corrective,2025-11-09,1.639,39.31,6.2,12.618,OP-013,In-Progress
2025-11-07 07:30:00,FRA-PLANT-01,Line-C,Shift-1,P-Assembly,WO-20251107-5940,63,64,2,2,None,37.41,0.923,1.0,0.958,0.963,Running,None,Preventive,2025-11-14,1.643,37.28,6.7,11.699,OP-009,Completed
2025-11-07 07:45:00,FRA-PLANT-01,Line-A,Shift-1,P-Widget,WO-20251107-6296,58,1,0,0,None,36.79,0.594,0.64,0.969,0.958,Breakdown,Unplanned Breakdown,Corrective,2025-11-08,1.637,29.31,5.35,3.659,OP-009,Planned
2025-11-07 07:45:00,FRA-PLANT-01,Line-B,Shift-1,P-Gadget,WO-20251107-1026,44,39,1,0,None,35.46,0.877,1.0,0.904,0.971,Running,None,Inspection,2025-11-09,2.505,33.07,6.55,11.559,OP-010,In-Progress
2025-11-07 07:45:00,FRA-PLANT-01,Line-C,Shift-1,P-Assembly,WO-20251107-9163,43,44,1,1,None,26.69,0.917,1.0,0.94,0.976,Running,None,Preventive,2025-11-08,1.973,37.04,6.65,11.126,OP-011,Completed
2025-11-07 08:00:00,FRA-PLANT-01,Line-A,Shift-1,P-Widget,WO-20251107-8084,46,39,1,1,None,34.35,1.0,1.0,1.037,0.97,Running,None,Corrective,2025-11-21,2.304,38.61,6.26,11.621,OP-013,In-Progress
2025-11-07 08:00:00,FRA-PLANT-01,Line-B,Shift-1,P-Assembly,WO-20251107-5297,71,70,3,2,None,25.3,0.943,1.0,0.992,0.951,Running,None,Corrective,2025-11-21,2.136,33.32,6.75,12.506,OP-004,In-Progress
2025-11-07 08:00:00,FRA-PLANT-01,Line-C,Shift-1,P-Gadget,WO-20251107-3710,48,49,0,0,None,35.12,0.761,1.0,0.765,0.995,Running,None,Preventive,2025-11-07,2.506,39.01,5.96,12.184,OP-010,Completed
2025-11-07 08:15:00,FRA-PLANT-01,Line-A,Shift-1,P-Gadget,WO-20251107-2316,71,62,1,1,Scratch,32.33,0.862,1.0,0.881,0.978,Running,None,Corrective,2025-11-08,2.434,38.54,6.74,12.508,OP-001,In-Progress
2025-11-07 08:15:00,FRA-PLANT-01,Line-B,Shift-1,P-Gadget,WO-20251107-1705,76,67,1,0,None,27.2,1.0,1.0,1.065,0.984,Running,None,Corrective,2025-11-08,2.316,38.67,5.85,12.416,OP-015,In-Progress
2025-11-07 08:15:00,FRA-PLANT-01,Line-C,Shift-1,P-Assembly,WO-20251107-9332,75,70,2,1,None,32.31,0.728,1.0,0.756,0.964,Running,None,Preventive,2025-11-09,1.919,40.65,5.93,12.455,OP-001,In-Progress
2025-11-07 08:30:00,FRA-PLANT-01,Line-A,Shift-1,P-Assembly,WO-20251107-3147,61,59,3,3,Dimensions,35.73,1.0,1.0,1.096,0.947,Running,None,Preventive,2025-11-09,1.467,34.79,6.37,12.483,OP-001,In-Progress
2025-11-07 08:30:00,FRA-PLANT-01,Line-B,Shift-1,P-Gadget,WO-20251107-1328,51,7,0,0,None,27.71,0.374,0.394,1.005,0.944,Maintenance,Planned Maintenance,Preventive,2025-11-10,1.897,32.48,4.92,6.548,OP-002,On-Hold
2025-11-07 08:30:00,FRA-PLANT-01,Line-C,Shift-1,P-Assembly,WO-20251107-7611,79,7,0,0,None,34.48,0.651,0.876,0.796,0.933,Maintenance,Calibration,Preventive,2025-11-08,1.478,34.24,4.87,6.346,OP-007,On-Hold
2025-11-07 08:45:00,FRA-PLANT-01,Line-A,Shift-1,P-Widget,WO-20251107-9186,43,44,1,1,None,35.03,1.0,1.0,1.053,0.976,Running,None,Corrective,2025-11-14,2.372,35.79,6.43,10.897,OP-005,Completed
2025-11-07 08:45:00,FRA-PLANT-01,Line-B,Shift-1,P-Widget,WO-20251107-1448,77,32,1,0,None,30.86,0.811,0.813,1.054,0.947,Changeover,Changeover,Preventive,2025-11-08,0.763,32.14,5.67,8.189,OP-014,On-Hold
2025-11-07 08:45:00,FRA-PLANT-01,Line-C,Shift-1,P-Gadget,WO-20251107-6932,46,44,1,0,Paint,27.07,0.863,1.0,0.885,0.974,Running,None,Corrective,2025-11-09,1.075,34.2,6.26,12.355,OP-010,In-Progress
2025-11-07 09:00:00,FRA-PLANT-01,Line-A,Shift-1,P-Assembly,WO-20251107-3264,53,52,1,0,None,41.31,0.981,1.0,1.001,0.98,Running,None,Inspection,2025-11-08,2.342,37.18,6.86,12.761,OP-005,In-Progress
2025-11-07 09:00:00,FRA-PLANT-01,Line-B,Shift-1,P-Widget,WO-20251107-5612,50,7,0,0,None,44.41,0.77,0.752,1.078,0.949,Breakdown,Unplanned Breakdown,Inspection,2025-11-08,1.032,34.43,5.47,3.853,OP-014,Planned
2025-11-07 09:00:00,FRA-PLANT-01,Line-C,Shift-1,P-Gadget,WO-20251107-4417,46,44,2,1,None,43.19,0.776,1.0,0.818,0.95,Running,None,Calibration,2025-11-21,1.648,38.01,6.2,11.692,OP-014,In-Progress
2025-11-07 09:15:00,FRA-PLANT-01,Line-A,Shift-1,P-Widget,WO-20251107-4080,77,76,1,0,None,35.45,0.897,1.0,0.909,0.987,Running,None,Corrective,2025-11-09,1.626,39.27,6.41,11.687,OP-014,In-Progress
2025-11-07 09:15:00,FRA-PLANT-01,Line-B,Shift-1,P-Assembly,WO-20251107-6670,62,15,0,0,None,30.11,0.736,0.796,0.984,0.939,Changeover,Changeover,Calibration,2025-11-09,0.188,28.73,4.52,7.456,OP-010,On-Hold
2025-11-07 09:15:00,FRA-PLANT-01,Line-C,Shift-1,P-Assembly,WO-20251107-3812,77,68,3,2,None,30.16,0.93,1.0,0.976,0.953,Running,None,Preventive,2025-11-07,2.21,38.73,6.37,11.542,OP-006,In-Progress
2025-11-07 09:30:00,FRA-PLANT-01,Line-A,Shift-1,P-Widget,WO-20251107-4959,46,41,2,2,Dimensions,42.39,0.951,1.0,1.004,0.947,Running,None,Corrective,2025-11-08,1.831,41.38,6.51,11.727,OP-005,In-Progress
2025-11-07 09:30:00,FRA-PLANT-01,Line-B,Shift-1,P-Widget,WO-20251107-5545,45,1,0,0,None,39.13,0.292,0.308,0.982,0.967,Breakdown,Unplanned Breakdown,Inspection,2025-11-07,1.776,31.58,5.46,3.923,OP-008,Planned
2025-11-07 09:30:00,FRA-PLANT-01,Line-C,Shift-1,P-Widget,WO-20251107-8619,47,49,2,2,None,37.08,0.761,1.0,0.804,0.947,Running,None,Corrective,2025-11-07,2.339,35.37,6.55,12.808,OP-006,Completed
2025-11-07 09:45:00,FRA-PLANT-01,Line-A,Shift-1,P-Widget,WO-20251107-2290,56,56,2,2,None,26.17,0.833,1.0,0.867,0.961,Running,None,Corrective,2025-11-08,2.835,36.61,6.58,12.201,OP-003,Completed
2025-11-07 09:45:00,FRA-PLANT-01,Line-B,Shift-1,P-Assembly,WO-20251107-4144,65,55,1,0,Scratch,37.51,0.834,1.0,0.864,0.965,Running,None,Calibration,2025-11-14,2.028,35.74,6.93,11.362,OP-020,In-Progress
2025-11-07 09:45:00,FRA-PLANT-01,Line-C,Shift-1,P-Widget,WO-20251107-7906,44,1,0,0,None,41.87,0.565,0.561,1.022,0.985,Breakdown,Unplanned Breakdown,Corrective,2025-11-09,0.646,29.6,5.21,3.692,OP-020,Planned
2025-11-07 10:00:00,FRA-PLANT-01,Line-A,Shift-1,P-Widget,WO-20251107-6528,46,43,2,1,None,29.53,0.825,1.0,0.869,0.949,Running,None,Preventive,2025-11-10,1.484,40.05,6.34,12.208,OP-007,In-Progress
2025-11-07 10:00:00,FRA-PLANT-01,Line-B,Shift-1,P-Widget,WO-20251107-1227,48,16,0,0,None,28.42,0.894,0.943,0.99,0.958,Changeover,Changeover,Preventive,2025-11-09,1.862,33.27,4.99,7.279,OP-018,On-Hold
2025-11-07 10:00:00,FRA-PLANT-01,Line-C,Shift-1,P-Assembly,WO-20251107-8137,50,42,2,1,None,34.46,0.88,1.0,0.925,0.952,Running,None,Corrective,2025-11-14,1.907,37.64,6.58,12.741,OP-016,In-Progress
2025-11-07 10:15:00,FRA-PLANT-01,Line-A,Shift-1,P-Widget,WO-20251107-2664,60,53,2,1,None,25.56,0.824,1.0,0.863,0.955,Running,None,Preventive,2025-11-10,2.241,36.9,6.77,12.199,OP-006,In-Progress
2025-11-07 10:15:00,FRA-PLANT-01,Line-B,Shift-1,P-Gadget,WO-20251107-1002,62,58,3,3,None,36.89,0.716,1.0,0.758,0.945,Running,None,Preventive,2025-11-08,2.435,36.8,6.11,11.198,OP-004,In-Progress
2025-11-07 10:15:00,FRA-PLANT-01,Line-C,Shift-1,P-Gadget,WO-20251107-3475,57,48,1,0,Scratch,25.23,0.821,1.0,0.841,0.977,Running,None,Calibration,2025-11-08,1.812,34.78,6.36,11.997,OP-002,In-Progress
2025-11-07 10:30:00,FRA-PLANT-01,Line-A,Shift-1,P-Widget,WO-20251107-3424,55,57,2,1,None,43.66,0.85,1.0,0.895,0.949,Running,None,Calibration,2025-11-08,2.896,36.61,6.52,12.309,OP-008,Completed
2025-11-07 10:30:00,FRA-PLANT-01,Line-B,Shift-1,P-Gadget,WO-20251107-7723,41,40,3,2,None,36.9,0.724,1.0,0.783,0.925,Running,None,Calibration,2025-11-10,1.596,40.09,6.79,11.3,OP-014,In-Progress
2025-11-07 10:30:00,FRA-PLANT-01,Line-C,Shift-1,P-Widget,WO-20251107-3775,51,4,0,0,None,28.79,0.642,0.824,0.81,0.962,Maintenance,Inspection,Corrective,2025-11-09,0.417,32.39,4.75,5.796,OP-009,On-Hold
2025-11-07 10:45:00,FRA-PLANT-01,Line-A,Shift-1,P-Assembly,WO-20251107-4120,71,71,4,3,Dimensions,37.26,0.941,1.0,1.002,0.939,Running,None,Preventive,2025-11-09,1.74,38.29,6.65,11.357,OP-020,Completed
2025-11-07 10:45:00,FRA-PLANT-01,Line-B,Shift-1,P-Widget,WO-20251107-9244,76,74,2,2,None,44.12,0.92,1.0,0.95,0.968,Running,None,Corrective,2025-11-07,1.917,40.42,6.6,11.252,OP-016,In-Progress
2025-11-07 10:45:00,FRA-PLANT-01,Line-C,Shift-1,P-Widget,WO-20251107-1017,70,70,1,1,None,38.76,0.713,1.0,0.725,0.984,Running,None,Preventive,2025-11-09,2.066,35.39,6.79,10.894,OP-006,Completed
2025-11-07 11:00:00,FRA-PLANT-01,Line-A,Shift-1,P-Gadget,WO-20251107-9662,44,37,1,0,None,30.81,0.844,1.0,0.882,0.957,Running,None,Preventive,2025-11-10,2.106,40.08,6.95,11.609,OP-016,In-Progress
2025-11-07 11:00:00,FRA-PLANT-01,Line-B,Shift-1,P-Gadget,WO-20251107-1514,58,56,3,3,None,28.38,0.947,1.0,1.001,0.946,Running,None,Calibration,2025-11-09,2.838,36.39,7.0,11.001,OP-012,In-Progress
2025-11-07 11:00:00,FRA-PLANT-01,Line-C,Shift-1,P-Widget,WO-20251107-9213,76,77,3,2,None,25.29,0.991,1.0,1.039,0.954,Running,None,Corrective,2025-11-07,2.094,38.65,7.02,12.535,OP-019,Completed
2025-11-07 11:15:00,FRA-PLANT-01,Line-A,Shift-1,P-Widget,WO-20251107-6844,73,75,4,4,None,39.73,0.669,1.0,0.707,0.945,Running,None,Preventive,2025-11-14,1.584,37.44,6.54,11.667,OP-001,Completed
2025-11-07 11:15:00,FRA-PLANT-01,Line-B,Shift-1,P-Widget,WO-20251107-5883,52,48,0,0,None,30.35,0.918,1.0,0.918,1.0,Running,None,Preventive,2025-11-09,1.764,37.47,6.21,12.732,OP-015,In-Progress
2025-11-07 11:15:00,FRA-PLANT-01,Line-C,Shift-1,P-Gadget,WO-20251107-9349,44,1,0,0,None,32.88,0.483,0.649,0.777,0.958,Breakdown,Unplanned Breakdown,Preventive,2025-11-09,0.933,27.4,5.31,3.805,OP-001,Planned
2025-11-07 11:30:00,FRA-PLANT-01,Line-A,Shift-1,P-Gadget,WO-20251107-3392,40,39,1,1,None,25.36,0.806,1.0,0.847,0.952,Running,None,Corrective,2025-11-07,1.976,40.96,6.38,12.549,OP-018,In-Progress
2025-11-07 11:30:00,FRA-PLANT-01,Line-B,Shift-1,P-Assembly,WO-20251107-9525,66,13,0,0,None,27.78,0.632,0.664,0.966,0.985,Changeover,Changeover,Inspection,2025-11-10,1.45,32.59,5.06,8.699,OP-005,On-Hold
2025-11-07 11:30:00,FRA-PLANT-01,Line-C,Shift-1,P-Gadget,WO-20251107-4985,54,53,1,0,Crack,33.29,0.781,1.0,0.807,0.968,Running,None,Preventive,2025-11-08,2.342,35.03,6.65,11.277,OP-003,In-Progress
